user_id,age,country,subscription,primary_device,signup_date
U02339,30,United States,Standard,Mobile,2025-09-25
U02340,35,Chile,Basic,Tablet,2025-02-07
U02341,24,United States,Standard,Mobile,2025-06-11
U02342,29,Peru,Premium,Tablet,2024-02-27
U02343,26,Spain,Standard,SmartTV,2023-01-13
U02344,26,Argentina,Premium,Tablet,2023-03-05
U02345,23,Ecuador,Premium,SmartTV,2025-04-21
U02346,29,United States,Premium,Mobile,2025-02-09
U02347,24,United States,Premium,Mobile,2023-06-13
U02348,42,Peru,Standard,Mobile,2024-10-21
U02349,37,Spain,Premium,SmartTV,2025-11-24
U02350,49,Colombia,Standard,Mobile,2026-10-10
U02351,58,Ecuador,Standard,SmartTV,2025-10-21
U02352,43,Colombia,Basic,Tablet,2026-11-12
U02353,40,Chile,Premium,SmartTV,2025-11-11
U02354,44,Ecuador,Standard,SmartTV,2025-12-25
U02355,41,Ecuador,Premium,Tablet,2026-10-05
U02356,36,United States,Premium,SmartTV,2023-12-21
U02357,35,Chile,Standard,Mobile,2025-05-25
U02358,23,Spain,Standard,Desktop,2024-03-23
U02359,45,Colombia,Basic,SmartTV,2025-12-06
U02360,35,Ecuador,Standard,Desktop,2023-10-19
U02361,52,Spain,Standard,SmartTV,2023-12-22
U02362,46,Peru,Standard,Tablet,2025-10-13
U02363,27,Chile,Standard,SmartTV,2023-07-27
U02364,50,United States,Standard,Desktop,2025-10-22
U02365,18,Colombia,Standard,Mobile,2025-04-16
U02366,58,Chile,Basic,Tablet,2026-09-16
U02367,19,Mexico,Basic,Mobile,2024-10-08
U02368,41,Ecuador,Premium,Mobile,2023-02-20
U02369,40,Argentina,Standard,SmartTV,2024-08-20
U02370,48,Chile,Basic,SmartTV,2026-11-12
U02371,31,Ecuador,Standard,Desktop,2023-07-18
U02372,18,Peru,Standard,SmartTV,2023-09-22
U02373,31,Chile,Premium,SmartTV,2024-01-14
U02374,32,Mexico,Standard,Mobile,2025-07-14
U02375,18,United States,Standard,SmartTV,2024-08-08
U02376,36,Argentina,Standard,SmartTV,2024-09-25
U02377,22,Peru,Premium,Desktop,2023-09-09
U02378,43,United States,Standard,Tablet,2023-12-12
U02379,32,Spain,Standard,Mobile,2023-08-21
U02380,59,Ecuador,Basic,SmartTV,2023-05-18
U02381,32,Ecuador,Standard,SmartTV,2023-01-13
U02382,40,Colombia,Premium,SmartTV,2023-02-20
U02383,32,Ecuador,Basic,Mobile,2026-05-06
U02384,18,Chile,Standard,SmartTV,2026-08-09
U02385,33,Peru,Standard,Tablet,2025-02-19
U02386,44,United States,Premium,SmartTV,2023-09-13
U02387,42,Chile,Basic,Mobile,2023-08-19
U02388,31,Colombia,Premium,Mobile,2024-05-25
U02389,18,United States,Basic,SmartTV,2023-07-25
U02390,43,Chile,Premium,Mobile,2023-04-17
U02391,40,Ecuador,Premium,SmartTV,2024-01-05
U02392,45,Ecuador,Premium,Tablet,2023-01-18
U02393,32,Mexico,Premium,Tablet,2023-07-16
U02394,18,Chile,Premium,Desktop,2026-11-09
U02395,41,Mexico,Premium,SmartTV,2023-12-04
U02396,35,Spain,Standard,Desktop,2023-02-13
U02397,52,Mexico,Standard,Mobile,2025-01-09
U02398,35,Spain,Basic,SmartTV,2023-09-18
U02399,34,Argentina,Basic,Mobile,2024-12-16
U02400,40,Mexico,Standard,Mobile,2026-03-08
U02401,28,Ecuador,Basic,SmartTV,2024-01-22
U02402,27,Chile,Premium,SmartTV,2025-05-21
U02403,34,Peru,Basic,Tablet,2025-12-15
U02404,24,Chile,Basic,Desktop,2024-06-20
U02405,32,Peru,Basic,Tablet,2025-06-19
U02406,58,Mexico,Basic,Desktop,2024-03-23
U02407,48,Peru,Basic,Mobile,2023-06-05
U02408,39,Mexico,Standard,SmartTV,2024-03-07
U02409,54,Peru,Standard,SmartTV,2025-06-07
U02410,25,United States,Premium,SmartTV,2025-05-14
U02411,65,Peru,Standard,SmartTV,2023-10-07
U02412,29,Argentina,Standard,Desktop,2024-11-20
U02413,59,Mexico,Standard,Tablet,2024-08-07
U02414,59,Peru,Basic,Mobile,2023-03-03
U02415,18,Spain,Basic,SmartTV,2023-10-27
U02416,53,United States,Premium,Tablet,2023-12-04
U02417,32,Argentina,Standard,SmartTV,2026-02-18
U02418,28,United States,Basic,Tablet,2024-12-18
U02419,41,Peru,Standard,SmartTV,2026-07-03
U02420,23,United States,Standard,Mobile,2023-08-24
U02421,41,Spain,Basic,SmartTV,2026-11-27
U02422,24,Argentina,Basic,SmartTV,2024-02-26
U02423,37,Spain,Premium,Mobile,2024-09-20
U02424,51,Argentina,Standard,SmartTV,2026-11-05
U02425,40,Chile,Standard,Mobile,2023-08-16
U02426,31,Mexico,Basic,Desktop,2026-10-03
U02427,41,Peru,Basic,Tablet,2026-12-10
U02428,18,Mexico,Basic,Tablet,2024-02-10
U02429,25,Colombia,Standard,SmartTV,2026-03-04
U02430,30,Argentina,Premium,Desktop,2025-07-04
U02431,44,Chile,Premium,Desktop,2026-02-22
U02432,40,Peru,Basic,Mobile,2023-11-09
U02433,41,Ecuador,Basic,Desktop,2024-08-11
U02434,35,Colombia,Basic,SmartTV,2026-07-16
U02435,26,Mexico,Premium,SmartTV,2024-10-20
U02436,53,Peru,Standard,SmartTV,2024-07-04
U02437,27,Ecuador,Premium,Mobile,2023-08-09
U02438,40,Colombia,Standard,Tablet,2025-05-04
U02439,34,Peru,Standard,Desktop,2025-02-08
U02440,42,Colombia,Standard,Desktop,2025-03-01
U02441,28,Colombia,Standard,Desktop,2024-10-02
U02442,48,Argentina,Standard,Desktop,2024-05-01
U02443,52,Argentina,Basic,SmartTV,2024-08-21
U02444,47,United States,Standard,SmartTV,2023-05-20
U02445,37,Ecuador,Premium,SmartTV,2025-07-14
U02446,30,Colombia,Standard,Mobile,2025-08-10
U02447,69,Ecuador,Standard,Tablet,2025-11-22
U02448,23,Mexico,Premium,SmartTV,2025-01-08
U02449,46,Ecuador,Standard,Tablet,2025-10-04
U02450,39,Colombia,Standard,Mobile,2024-12-01
U02451,34,Mexico,Basic,Tablet,2023-04-18
U02452,37,Peru,Premium,SmartTV,2026-01-02
U02453,29,Chile,Premium,SmartTV,2025-04-18
U02454,40,Mexico,Premium,Mobile,2026-03-18
U02455,39,Spain,Basic,Desktop,2023-08-04
U02456,67,Peru,Premium,SmartTV,2025-01-06
U02457,48,Colombia,Standard,Desktop,2026-03-25
U02458,41,Chile,Standard,SmartTV,2026-10-08
U02459,42,Ecuador,Basic,SmartTV,2025-01-18
U02460,57,Ecuador,Basic,SmartTV,2023-11-08
U02461,23,Chile,Standard,Desktop,2023-07-11
U02462,33,Colombia,Standard,Tablet,2026-10-23
U02463,18,Ecuador,Premium,Desktop,2023-12-15
U02464,42,Mexico,Standard,SmartTV,2023-09-08
U02465,45,Spain,Premium,SmartTV,2023-08-18
U02466,23,Ecuador,Standard,Mobile,2025-12-23
U02467,52,Mexico,Basic,Desktop,2026-12-05
U02468,26,United States,Basic,SmartTV,2025-07-04
U02469,31,Colombia,Premium,SmartTV,2024-09-14
U02470,36,Argentina,Premium,Mobile,2023-04-05
U02471,54,Ecuador,Basic,Mobile,2023-08-04
U02472,25,United States,Standard,SmartTV,2026-08-08
U02473,38,Ecuador,Standard,Mobile,2024-03-27
U02474,44,Colombia,Standard,Mobile,2025-01-12
U02475,42,United States,Standard,SmartTV,2026-09-07
U02476,42,Mexico,Premium,Desktop,2023-06-15
U02477,44,Colombia,Standard,Mobile,2024-06-22
U02478,28,Spain,Basic,SmartTV,2023-09-17
U02479,55,United States,Basic,SmartTV,2025-03-27
U02480,34,Chile,Premium,SmartTV,2023-03-07
U02481,32,Ecuador,Standard,Mobile,2026-04-18
U02482,51,Colombia,Basic,SmartTV,2023-03-03
U02483,27,United States,Premium,Desktop,2026-03-16
U02484,39,Ecuador,Standard,SmartTV,2025-11-24
U02485,26,Colombia,Standard,Mobile,2023-03-05
U02486,65,Ecuador,Basic,Desktop,2025-08-24
U02487,63,Ecuador,Premium,SmartTV,2023-09-19
U02488,34,Chile,Standard,Mobile,2023-06-05
U02489,41,Peru,Standard,Tablet,2026-03-04
U02490,35,Ecuador,Standard,Tablet,2023-12-21
U02491,31,Ecuador,Standard,Desktop,2024-05-11
U02492,36,Ecuador,Standard,SmartTV,2026-03-05
U02493,35,Ecuador,Standard,SmartTV,2025-09-09
U02494,18,Ecuador,Standard,Mobile,2023-06-19
U02495,38,Argentina,Standard,Desktop,2024-06-24
U02496,34,Ecuador,Premium,Tablet,2026-01-23
U02497,39,Colombia,Standard,Mobile,2024-06-07
U02498,34,Mexico,Standard,SmartTV,2026-07-13
U02499,31,Argentina,Standard,SmartTV,2025-06-23
U02500,45,Mexico,Standard,Mobile,2023-01-04
U02501,41,United States,Premium,SmartTV,2025-11-16
U02502,52,Colombia,Premium,Tablet,2023-02-16
U02503,41,Ecuador,Standard,Mobile,2026-05-10
U02504,33,Ecuador,Standard,Mobile,2023-01-20
U02505,42,Ecuador,Standard,Desktop,2026-07-26
U02506,18,United States,Premium,SmartTV,2023-02-25
U02507,60,Mexico,Standard,SmartTV,2025-08-19
U02508,38,Spain,Standard,SmartTV,2024-07-01
U02509,61,United States,Standard,SmartTV,2024-03-08
U02510,25,Spain,Basic,Tablet,2023-11-26
U02511,22,Peru,Standard,Mobile,2023-03-26
U02512,39,Spain,Standard,SmartTV,2024-08-23
U02513,39,Peru,Standard,Desktop,2023-07-18
U02514,39,Ecuador,Basic,Mobile,2025-02-25
U02515,37,Chile,Basic,Desktop,2023-03-06
U02516,27,United States,Basic,Desktop,2026-06-03
U02517,18,Spain,Standard,Tablet,2025-07-02
U02518,38,Peru,Standard,SmartTV,2023-08-17
U02519,20,Spain,Standard,SmartTV,2025-05-16
U02520,18,Chile,Standard,Mobile,2024-09-21
U02521,30,Mexico,Premium,Mobile,2026-02-08
U02522,40,Peru,Premium,Tablet,2024-05-09
U02523,59,Colombia,Standard,SmartTV,2025-10-10
U02524,47,Colombia,Standard,SmartTV,2025-01-13
U02525,52,Spain,Premium,Mobile,2025-01-23
U02526,43,United States,Standard,Mobile,2024-07-13
U02527,39,Colombia,Basic,Tablet,2023-10-14
U02528,65,Ecuador,Standard,Mobile,2023-06-23
U02529,19,Ecuador,Basic,Mobile,2024-05-04
U02530,30,Argentina,Premium,SmartTV,2023-10-15
U02531,31,Chile,Standard,Tablet,2026-10-09
U02532,46,Mexico,Premium,Mobile,2023-05-11
U02533,23,Ecuador,Basic,SmartTV,2026-09-23
U02534,44,Ecuador,Standard,Desktop,2023-11-17
U02535,42,United States,Standard,SmartTV,2026-03-21
U02536,45,Mexico,Premium,Mobile,2024-08-20
U02537,45,Colombia,Premium,Tablet,2025-04-06
U02538,53,Colombia,Basic,SmartTV,2023-09-10
U02539,34,Colombia,Premium,Tablet,2023-04-11
U02540,41,Ecuador,Premium,SmartTV,2026-08-23
U02541,26,Ecuador,Premium,Tablet,2023-11-02
U02542,23,Argentina,Standard,SmartTV,2025-10-14
U02543,56,Colombia,Premium,SmartTV,2023-02-22
U02544,25,Peru,Basic,Mobile,2023-02-03
U02545,43,Chile,Standard,SmartTV,2025-11-17
U02546,41,Colombia,Basic,SmartTV,2024-04-19
U02547,49,Chile,Standard,SmartTV,2026-10-01
U02548,18,Spain,Premium,SmartTV,2025-09-06
U02549,46,Colombia,Standard,SmartTV,2024-09-12
U02550,34,Spain,Standard,SmartTV,2024-02-06
U02551,28,Colombia,Premium,SmartTV,2026-06-11
U02552,32,Colombia,Standard,SmartTV,2026-03-10
U02553,47,Ecuador,Standard,SmartTV,2026-09-15
U02554,44,Mexico,Standard,SmartTV,2024-01-20
U02555,33,Peru,Standard,SmartTV,2026-04-14
U02556,21,Argentina,Standard,SmartTV,2024-11-16
U02557,22,Ecuador,Premium,SmartTV,2025-03-12
U02558,44,Mexico,Standard,Mobile,2025-08-11
U02559,20,Ecuador,Standard,Desktop,2024-12-17
U02560,34,Colombia,Standard,SmartTV,2026-04-08
U02561,67,Mexico,Premium,Tablet,2023-10-05
U02562,41,Ecuador,Standard,Desktop,2025-07-13
U02563,44,Peru,Premium,Tablet,2024-05-06
U02564,22,Mexico,Standard,Desktop,2026-09-12
U02565,20,Argentina,Basic,Tablet,2025-08-04
U02566,45,Argentina,Standard,Tablet,2023-09-02
U02567,32,Ecuador,Basic,SmartTV,2024-02-13
U02568,49,Ecuador,Basic,Tablet,2023-11-10
U02569,37,Peru,Basic,SmartTV,2023-04-10
U02570,75,Colombia,Standard,Desktop,2023-12-04
U02571,29,Colombia,Standard,SmartTV,2023-10-19
U02572,40,Peru,Standard,Mobile,2026-11-17
U02573,25,Peru,Standard,Mobile,2023-08-27
U02574,49,Chile,Standard,Mobile,2026-07-13
U02575,41,Ecuador,Premium,SmartTV,2023-11-20
U02576,25,Colombia,Premium,SmartTV,2026-03-22
U02577,32,Colombia,Premium,SmartTV,2025-01-17
U02578,53,Colombia,Standard,Tablet,2026-05-02
U02579,51,Spain,Premium,Tablet,2023-04-23
U02580,19,Colombia,Premium,SmartTV,2023-01-11
U02581,31,Ecuador,Basic,Tablet,2023-06-07
U02582,58,Spain,Standard,Desktop,2023-03-16
U02583,34,Peru,Standard,SmartTV,2024-01-15
U02584,38,Colombia,Standard,Mobile,2024-12-26
U02585,49,Argentina,Standard,Mobile,2025-07-26
U02586,20,Mexico,Standard,Mobile,2024-01-01
U02587,25,United States,Basic,Mobile,2026-09-23
U02588,32,Spain,Standard,Tablet,2023-03-17
U02589,51,Mexico,Standard,SmartTV,2025-11-04
U02590,48,Ecuador,Standard,Tablet,2025-12-07
U02591,45,Chile,Standard,SmartTV,2023-09-24
U02592,35,Ecuador,Standard,SmartTV,2024-09-22
U02593,50,Chile,Premium,Desktop,2025-12-27
U02594,34,United States,Basic,Tablet,2024-05-12
U02595,43,Ecuador,Standard,Mobile,2023-10-17
U02596,47,Spain,Standard,SmartTV,2024-03-20
U02597,57,Chile,Basic,Tablet,2024-01-04
U02598,36,Ecuador,Premium,SmartTV,2026-04-23
U02599,32,Spain,Premium,SmartTV,2024-06-19
U02600,52,Chile,Standard,Desktop,2024-05-21
U02601,53,Peru,Standard,SmartTV,2024-06-15
U02602,30,Chile,Basic,Mobile,2023-08-05
U02603,23,Ecuador,Standard,Desktop,2026-03-11
U02604,51,Ecuador,Basic,Mobile,2023-10-05
U02605,18,Mexico,Standard,SmartTV,2024-01-20
U02606,18,United States,Basic,Tablet,2024-07-21
U02607,33,Mexico,Standard,SmartTV,2026-06-10
U02608,36,Spain,Premium,SmartTV,2026-08-04
U02609,22,Spain,Basic,SmartTV,2024-05-03
U02610,38,Ecuador,Premium,Mobile,2023-12-02
U02611,38,Argentina,Premium,SmartTV,2023-06-23
U02612,29,Argentina,Basic,Desktop,2024-02-26
U02613,59,Peru,Premium,SmartTV,2024-11-17
U02614,40,Peru,Standard,Tablet,2023-06-15
U02615,49,Argentina,Standard,Desktop,2024-10-26
U02616,18,United States,Standard,Desktop,2026-12-06
U02617,18,United States,Standard,Mobile,2025-11-18
U02618,41,Chile,Basic,SmartTV,2025-10-04
U02619,57,Spain,Standard,Mobile,2025-06-22
U02620,23,Chile,Standard,SmartTV,2024-12-14
U02621,37,Spain,Premium,Desktop,2023-08-26
U02622,20,Mexico,Standard,SmartTV,2023-05-06
U02623,26,United States,Standard,Tablet,2023-08-23
U02624,37,United States,Basic,Mobile,2025-10-01
U02625,29,Peru,Premium,SmartTV,2023-09-21
U02626,19,United States,Basic,Mobile,2024-08-01
U02627,19,Mexico,Premium,Mobile,2026-02-05
U02628,18,Colombia,Basic,SmartTV,2024-06-07
U02629,41,Ecuador,Basic,Desktop,2025-05-21
U02630,42,Mexico,Basic,Tablet,2024-03-18
U02631,42,Colombia,Standard,SmartTV,2026-05-22
U02632,24,Colombia,Standard,Tablet,2024-06-12
U02633,47,Mexico,Premium,Mobile,2026-09-01
U02634,43,Ecuador,Standard,SmartTV,2023-09-06
U02635,35,Peru,Basic,SmartTV,2026-02-05
U02636,33,Spain,Standard,Mobile,2023-02-17
U02637,27,Ecuador,Standard,SmartTV,2023-07-09
U02638,37,Mexico,Standard,Tablet,2024-09-07
U02639,54,Ecuador,Premium,Tablet,2026-01-05
U02640,49,Spain,Premium,Tablet,2026-02-13
U02641,32,Peru,Standard,Mobile,2023-01-04
U02642,41,Spain,Standard,Tablet,2024-12-10
U02643,22,Argentina,Standard,Tablet,2023-12-26
U02644,44,Spain,Standard,SmartTV,2024-02-26
U02645,25,Chile,Standard,Mobile,2023-09-05
U02646,43,Chile,Basic,SmartTV,2025-01-08
U02647,71,Ecuador,Basic,Mobile,2023-10-03
U02648,28,Chile,Premium,Mobile,2023-09-21
U02649,70,Chile,Premium,Tablet,2023-03-27
U02650,41,Mexico,Basic,Tablet,2023-01-10
U02651,26,Ecuador,Premium,Tablet,2024-10-14
U02652,25,Chile,Premium,Desktop,2026-06-23
U02653,63,Chile,Basic,SmartTV,2023-04-12
U02654,41,Mexico,Premium,SmartTV,2026-02-01
U02655,28,Mexico,Premium,SmartTV,2024-09-08
U02656,33,Peru,Standard,SmartTV,2024-05-12
U02657,40,Chile,Premium,Tablet,2024-07-25
U02658,35,Peru,Standard,SmartTV,2024-09-25
U02659,39,Argentina,Standard,SmartTV,2025-10-10
U02660,56,Spain,Standard,Mobile,2024-08-11
U02661,21,Colombia,Standard,SmartTV,2026-03-06
U02662,43,Colombia,Standard,SmartTV,2026-08-16
U02663,34,Mexico,Standard,SmartTV,2025-08-14
U02664,29,Argentina,Premium,Tablet,2025-11-19
U02665,48,Ecuador,Premium,Mobile,2025-03-06
U02666,18,Peru,Basic,Mobile,2025-01-10
U02667,18,Colombia,Standard,Tablet,2025-11-15
U02668,38,Argentina,Basic,SmartTV,2023-02-20
U02669,33,Ecuador,Standard,SmartTV,2024-09-15
U02670,19,Argentina,Basic,Tablet,2025-06-18
U02671,18,Mexico,Premium,SmartTV,2025-11-06
U02672,58,Spain,Standard,SmartTV,2023-05-19
U02673,41,United States,Standard,Mobile,2023-05-04
U02674,35,Chile,Standard,SmartTV,2023-04-09
U02675,61,Mexico,Basic,SmartTV,2026-01-05
U02676,47,Argentina,Basic,SmartTV,2023-08-25
U02677,56,Spain,Basic,SmartTV,2026-01-07
U02678,21,Chile,Standard,Mobile,2026-07-04
U02679,20,Ecuador,Premium,Desktop,2025-07-01
U02680,42,United States,Basic,SmartTV,2024-01-07
U02681,40,Ecuador,Premium,SmartTV,2025-01-01
U02682,50,United States,Basic,Mobile,2024-06-19
U02683,18,Colombia,Standard,Tablet,2023-09-25
U02684,43,Chile,Standard,Desktop,2024-08-05
U02685,47,United States,Premium,SmartTV,2023-07-10
U02686,46,Mexico,Premium,SmartTV,2023-02-14
U02687,30,Mexico,Standard,SmartTV,2025-10-12
U02688,41,Colombia,Standard,Desktop,2024-12-22
U02689,26,Colombia,Basic,Mobile,2024-08-17
U02690,31,Ecuador,Standard,Mobile,2026-09-06
U02691,22,Mexico,Premium,Mobile,2025-11-26
U02692,26,Peru,Standard,Mobile,2024-10-27
U02693,32,Colombia,Standard,SmartTV,2024-05-16
U02694,29,Peru,Basic,SmartTV,2024-01-01
U02695,26,United States,Basic,Mobile,2026-04-07
U02696,19,Spain,Premium,SmartTV,2026-08-18
U02697,59,Peru,Standard,Mobile,2026-03-27
U02698,29,United States,Premium,Tablet,2025-11-27
U02699,39,Chile,Standard,SmartTV,2025-08-15
U02700,18,Peru,Premium,SmartTV,2025-04-06
U02701,51,Peru,Basic,Desktop,2023-12-07
U02702,37,Spain,Basic,SmartTV,2024-05-07
U02703,30,Colombia,Standard,SmartTV,2024-06-18
U02704,30,Colombia,Basic,Tablet,2025-06-25
U02705,45,United States,Premium,Mobile,2026-02-25
U02706,18,Argentina,Premium,SmartTV,2025-08-06
U02707,25,Argentina,Standard,SmartTV,2026-11-05
U02708,34,Argentina,Standard,SmartTV,2023-07-09
U02709,33,Mexico,Standard,SmartTV,2025-06-19
U02710,65,Ecuador,Standard,Tablet,2023-08-22
U02711,31,Argentina,Basic,Desktop,2023-01-09
U02712,47,Colombia,Standard,Mobile,2024-12-09
U02713,57,Ecuador,Basic,Tablet,2025-08-02
U02714,43,United States,Premium,Mobile,2023-11-01
U02715,27,Ecuador,Standard,SmartTV,2025-08-27
U02716,20,Ecuador,Standard,Mobile,2025-02-16
U02717,44,Colombia,Premium,Mobile,2026-05-07
U02718,55,Spain,Standard,Desktop,2023-10-14
U02719,42,United States,Basic,Tablet,2023-11-13
U02720,50,Ecuador,Standard,Mobile,2024-04-09
U02721,66,Peru,Standard,Desktop,2024-06-11
U02722,45,Argentina,Standard,Desktop,2023-11-24
U02723,22,Mexico,Basic,Mobile,2025-03-02
U02724,36,Colombia,Basic,Mobile,2023-04-03
U02725,51,Colombia,Standard,Tablet,2023-11-02
U02726,32,Mexico,Standard,SmartTV,2023-11-23
U02727,53,Ecuador,Basic,Desktop,2026-04-22
U02728,34,Argentina,Premium,Mobile,2025-12-20
U02729,39,Colombia,Standard,Mobile,2025-11-25
U02730,31,Spain,Basic,Desktop,2025-10-20
U02731,37,Mexico,Standard,Desktop,2026-03-16
U02732,38,Mexico,Standard,Tablet,2023-04-03
U02733,18,Argentina,Standard,Mobile,2024-05-03
U02734,30,Ecuador,Standard,SmartTV,2023-11-01
U02735,20,Colombia,Standard,SmartTV,2024-05-27
U02736,30,Chile,Standard,Desktop,2024-11-07
U02737,25,Argentina,Standard,SmartTV,2024-04-09
U02738,47,Spain,Standard,SmartTV,2025-07-18
U02739,47,Peru,Standard,Mobile,2023-11-14
U02740,42,Spain,Standard,Tablet,2023-10-19
U02741,20,Colombia,Basic,Desktop,2026-08-25
U02742,34,Ecuador,Standard,Mobile,2023-12-21
U02743,19,Colombia,Basic,SmartTV,2026-06-24
U02744,33,United States,Standard,SmartTV,2023-05-13
U02745,43,Chile,Standard,Mobile,2023-09-01
U02746,47,Chile,Standard,Desktop,2025-04-12
U02747,41,Argentina,Basic,Tablet,2023-12-23
U02748,50,Ecuador,Standard,SmartTV,2024-05-27
U02749,38,Ecuador,Basic,SmartTV,2026-03-24
U02750,32,Ecuador,Basic,SmartTV,2025-10-03
U02751,45,Ecuador,Premium,SmartTV,2023-08-25
U02752,46,Chile,Basic,SmartTV,2023-06-11
U02753,29,Colombia,Basic,Mobile,2025-11-06
U02754,40,Spain,Standard,Desktop,2023-03-13
U02755,31,Spain,Standard,SmartTV,2024-02-19
U02756,18,United States,Premium,SmartTV,2023-01-14
U02757,40,Colombia,Premium,SmartTV,2023-04-17
U02758,19,Chile,Standard,SmartTV,2023-05-06
U02759,39,Ecuador,Basic,SmartTV,2026-04-07
U02760,18,Colombia,Standard,Desktop,2025-12-08
U02761,26,Mexico,Standard,SmartTV,2023-12-09
U02762,30,Peru,Standard,Tablet,2026-12-11
U02763,49,Mexico,Basic,SmartTV,2023-04-15
U02764,29,Spain,Basic,Tablet,2024-10-22
U02765,22,Ecuador,Basic,Tablet,2026-02-15
U02766,39,United States,Standard,Mobile,2024-02-10
U02767,32,Ecuador,Standard,SmartTV,2026-02-14
U02768,44,United States,Premium,SmartTV,2023-05-27
U02769,23,Mexico,Basic,SmartTV,2026-10-12
U02770,38,Ecuador,Premium,SmartTV,2024-07-19
U02771,65,Peru,Basic,Desktop,2026-02-14
U02772,32,Colombia,Basic,Mobile,2024-11-09
U02773,37,Spain,Standard,Desktop,2024-09-04
U02774,18,Colombia,Basic,Mobile,2025-03-03
U02775,25,Spain,Premium,SmartTV,2024-01-23
U02776,41,Colombia,Premium,Mobile,2024-03-08
U02777,31,United States,Basic,Mobile,2026-12-04
U02778,42,Colombia,Basic,SmartTV,2026-05-02
U02779,40,Mexico,Basic,SmartTV,2024-07-18
U02780,19,Spain,Premium,SmartTV,2024-04-15
U02781,47,Colombia,Basic,Mobile,2023-10-16
U02782,20,Ecuador,Premium,Tablet,2023-01-22
U02783,26,Mexico,Standard,Mobile,2025-01-14
U02784,38,Mexico,Standard,SmartTV,2023-02-14
U02785,54,Spain,Basic,Tablet,2025-09-08
U02786,23,Colombia,Premium,Tablet,2025-03-03
U02787,37,Spain,Standard,SmartTV,2023-02-20
U02788,37,United States,Basic,Desktop,2023-11-07
U02789,43,Argentina,Basic,SmartTV,2025-10-20
U02790,49,Ecuador,Standard,SmartTV,2023-12-04
U02791,30,Ecuador,Standard,SmartTV,2024-04-17
U02792,47,United States,Premium,Desktop,2024-05-18
U02793,51,Argentina,Standard,Tablet,2025-02-26
U02794,56,Mexico,Premium,Tablet,2024-07-05
U02795,41,United States,Basic,SmartTV,2023-12-05
U02796,37,Ecuador,Premium,Tablet,2024-08-24
U02797,29,Argentina,Premium,SmartTV,2024-12-05
U02798,18,Mexico,Standard,Mobile,2024-01-27
U02799,32,Spain,Premium,SmartTV,2023-03-22
U02800,36,Argentina,Standard,SmartTV,2026-12-11
U02801,34,Chile,Standard,SmartTV,2025-08-12
U02802,42,Ecuador,Basic,Desktop,2023-07-12
U02803,18,United States,Standard,SmartTV,2023-11-20
U02804,33,Argentina,Standard,Mobile,2026-08-09
U02805,59,Peru,Premium,SmartTV,2025-12-07
U02806,47,United States,Premium,Tablet,2023-03-18
U02807,42,Colombia,Standard,Mobile,2023-05-22
U02808,40,Peru,Premium,SmartTV,2023-04-23
U02809,31,United States,Premium,Mobile,2024-10-10
U02810,18,Mexico,Premium,SmartTV,2025-04-14
U02811,40,Spain,Basic,Tablet,2023-02-23
U02812,18,United States,Standard,Mobile,2024-08-03
U02813,31,Chile,Standard,Mobile,2024-12-16
U02814,35,Colombia,Premium,Tablet,2025-11-23
U02815,30,Spain,Standard,Mobile,2024-07-07
U02816,61,Chile,Premium,Desktop,2023-11-03
U02817,57,Mexico,Premium,SmartTV,2025-07-03
U02818,47,Chile,Standard,Mobile,2025-11-17
U02819,24,Ecuador,Premium,Mobile,2026-06-03
U02820,58,Ecuador,Standard,SmartTV,2023-12-25
U02821,42,Mexico,Standard,SmartTV,2025-01-13
U02822,24,Spain,Standard,Desktop,2025-01-25
U02823,35,Chile,Premium,SmartTV,2023-11-25
U02824,47,Colombia,Premium,Desktop,2023-11-27
U02825,28,Peru,Premium,SmartTV,2023-02-08
U02826,37,Argentina,Standard,Tablet,2023-08-22
U02827,39,Ecuador,Standard,SmartTV,2026-12-09
U02828,22,Mexico,Premium,SmartTV,2024-04-08
U02829,32,Argentina,Premium,SmartTV,2023-04-22
U02830,23,Peru,Premium,SmartTV,2023-04-27
U02831,45,Mexico,Standard,SmartTV,2026-11-04
U02832,24,United States,Standard,Desktop,2024-02-27
U02833,39,Colombia,Basic,SmartTV,2026-04-20
U02834,18,Ecuador,Premium,Mobile,2023-08-02
U02835,21,Ecuador,Standard,Tablet,2026-06-11
U02836,21,Argentina,Premium,SmartTV,2025-12-20
U02837,32,United States,Basic,Desktop,2024-02-04
U02838,37,Mexico,Premium,Desktop,2024-12-24
U02839,39,United States,Standard,Tablet,2024-01-02
U02840,18,Argentina,Basic,Desktop,2026-03-19
U02841,33,Colombia,Standard,SmartTV,2024-11-23
U02842,26,Colombia,Standard,SmartTV,2024-01-27
U02843,41,Mexico,Premium,Tablet,2026-06-08
U02844,32,Mexico,Standard,Desktop,2024-05-08
U02845,34,Chile,Standard,SmartTV,2025-03-18
U02846,26,Chile,Basic,Desktop,2024-12-27
U02847,56,Peru,Premium,Tablet,2024-03-22
U02848,20,Peru,Premium,Mobile,2025-03-14
U02849,30,Mexico,Premium,SmartTV,2023-08-18
U02850,36,Argentina,Basic,SmartTV,2025-11-04
U02851,32,Spain,Premium,Tablet,2026-10-13
U02852,26,Colombia,Standard,Mobile,2024-06-23
U02853,18,Spain,Premium,Mobile,2024-07-17
U02854,27,Colombia,Basic,SmartTV,2025-03-02
